chr2L	6145133	6145706	3.640431171	7	0.0682078133650049
chr2R	9325650	9326290	2.422255105	6	0.0690571719527076
chr3L	4324296	4325022	2.947369747	8	0.0693109433018051
chr3L	2565977	2566438	2.2620889846	16	0.0707313883996216
chr3R	31914167	31915289	4.543826396	21	0.0707835319754409
chr3R	28410177	28413590	4.5068958486	27	0.0707835319754409
chr2L	8738196	8738632	1.934757741	6	0.0707835319754409
chr2R	22016602	22017960	4.1852129463	19	0.0707835319754409
chr3R	25424151	25424936	4.501118907	21	0.0707835319754409
chr2R	3493807	3494058	5.03704208	10	0.0711597043060671
chr2R	12764821	12766848	6.021134835	35	0.0711597043060671
chr3R	12201734	12202340	5.571406062	16	0.0711597043060671
chr3R	12706516	12708713	6.412591437	49	0.0711597043060671
chrX	14220217	14221162	4.033630481	27	0.0719487684259097
chr3L	14557934	14558299	2.63374627	5	0.0732858221027212
chr2L	10666986	10667969	3.09685111	13	0.0742731156748578
chr2R	15671582	15671804	1.18295386	3	0.0742731156748578
chr2L	16937663	16939541	5.033367863	30	0.0743639921722113
chr3R	7892044	7894421	8.289183502	39	0.0743639921722113
chr3R	12741219	12742451	7.59947479	43	0.0743639921722113
chrX	2957932	2958563	4.616041	11	0.0745738759457387
chr2L	17037587	17039723	3.928110693	59	0.0753199016381548
chr2L	9547157	9549319	8.39658225510001	36	0.0760593544169812
chr2L	14015145	14015831	3.826555199	29	0.0761245614568978
chrX	10386769	10387215	2.425308212	10	0.0761245614568978
chr2R	3940889	3941263	4.38383102	12	0.0761245614568978
chr3R	29180181	29181149	2.533600786	17	0.0765164862824062
chr2R	6112367	6113266	4.29778453	13	0.0765164862824062
chrX	11385387	11386361	3.986147491	17	0.0767099255739662
chr3L	14221911	14222884	3.6110671	10	0.0787331102955278
chr3L	2035422	2036369	3.73051756	13	0.0787331102955278
chr3L	2575299	2575964	3.2347204	9	0.0787331102955278
chrX	3538548	3539366	2.70703407	21	0.0787331102955278
chr2L	501072	501856	2.364575616	8	0.0787331102955278
chr3L	9256856	9258302	4.133680783	24	0.0787331102955278
chrX	14258604	14259308	2.848154596	16	0.0787331102955278
chr2R	14685353	14688794	5.2660699287	46	0.0787331102955278
chr3L	9063825	9064915	5.165182308	37	0.0787331102955278
chr2R	14391734	14394215	5.159939334	39	0.0787331102955278
chr2R	22842401	22843005	2.314800662	9	0.0787331102955278
chr3L	7801362	7801760	1.658233904	21	0.0790815227420347
chr3L	16798693	16799289	2.902405653	12	0.0790815227420347
chr3R	15431821	15432898	3.042748987	9	0.0812226469660726
chr3L	17704967	17706135	3.33086498	20	0.0813854098461122
chr3R	7766488	7769886	8.10495567	47	0.0815468653937819
chr3R	31028612	31031985	5.599885452	56	0.0817070292970703
chr2L	6085756	6086074	1.70811367	6	0.081865916993958
chr2L	698204	699101	3.138169582	10	0.0820235436773783
chrX	9576522	9577028	2.283836745	16	0.0821799243000601
chr3R	29756811	29758215	5.447030556	35	0.0823350735792562
chr2L	20597126	20598951	5.6611601866	46	0.0824890060013606
chr3L	17386312	17388017	3.666816798	29	0.084685694854639
chr3R	6050063	6051170	4.519392872	19	0.084685694854639
chr2R	11783875	11785030	3.73743897592	27	0.086242538536844
chrX	18057177	18058701	4.14439105	11	0.0864521912827728
chr2R	12599661	12600626	3.7230099372	20	0.0864521912827728
chr2R	7750646	7751991	3.892413205	12	0.0864521912827728
chrX	18252783	18254375	5.566094777	32	0.0864521912827728
chr2R	15407409	15407784	2.220089822	7	0.0864521912827728
chr3L	95161	95971	5.35669667	28	0.087506400875064
chr2L	14334896	14336863	3.160026151	63	0.0877626523061979
chrX	12559702	12560299	2.16785519	9	0.0877626523061979
chr3L	15421115	15422568	3.600036431	26	0.0888001087531696
chr3R	27711561	27713544	4.379774833	27	0.092098252861281
chr3L	2876367	2878268	4.5252115935	30	0.0922078795837888
chr2L	19788242	19788943	2.29707569	7	0.09366767027001
chrX	6064362	6065766	5.03790965200001	54	0.0946680239725105
chr2L	4302592	4303310	1.46334368	3	0.0947669938888464
chr2R	7908598	7910385	4.82732790599999	34	0.0950595849505958
chr2R	15751510	15752916	3.805598466	31	0.0950595849505958
chr3L	1922991	1923226	1.179026651	3	0.0950595849505958
chr3R	5765651	5766878	6.19029841	33	0.0951557018211222
chrX	16899945	16903145	6.116240309	65	0.0962205937679613
chr2R	7528147	7528633	2.3665162	8	0.0962205937679613
chr2L	13355572	13356430	3.09641362	11	0.0964017883925893
chr2R	14674182	14674671	4.425608225	15	0.0964017883925893
chr2L	18159822	18161341	4.4086993601	17	0.096491418473811
chr3R	15534874	15536039	2.933113928	36	0.0965804128806977
chr3L	5297595	5299113	3.649135996	31	0.0973538384993116
chr3R	8377890	8380377	4.662098557	48	0.0973538384993116
chrX	17204858	17205394	2.28758671	6	0.0973538384993116
chr2R	7629637	7630164	3.64476343	15	0.0973538384993116
chr3R	17395981	17396367	1.64642197	11	0.0973538384993116
chr2R	8515306	8518505	12.444115884	83	0.0973538384993116
chr3L	17188899	17191343	3.09266638299999	37	0.0973538384993116
chrX	11877619	11878631	3.09410929	10	0.0973538384993116
chr2R	13090672	13091765	4.0072982667	24	0.0973538384993116
chr3L	8216196	8218528	4.36007957	25	0.0978532283757925
chr3R	20403807	20404638	1.981566822	6	0.0979342338803662
chr2R	14831046	14832437	2.765869224	22	0.0980146883270857
chr3R	31019650	31020235	1.994624303	13	0.0993310838407685
chr3L	22087447	22088237	3.461289492	19	0.0998170453224948
chrX	3389115	3390429	4.102528206	50	0.102882019490359
chr2R	8092407	8095242	6.83734836900001	46	0.102882019490359
chr3L	7792016	7793707	4.13182130700001	30	0.102882019490359
chr3L	8254186	8255339	3.186471864	10	0.103349665033497
chr3R	27159666	27160603	2.7202382321	23	0.103814203297278
chr2R	13643848	13644672	2.873575354	13	0.103989601039896
chr3L	10284835	10285324	3.02872831	9	0.103989601039896
chr3R	7966262	7966830	0.90736165	12	0.103989601039896
chr2R	9621804	9624957	4.507381689	49	0.104047300188014
chr2R	19233569	19234605	2.5156349176	12	0.10489931399017
chr3R	11987741	11987985	1.008587823	3	0.105349725613758
chr3R	25691540	25694257	7.9107726351	71	0.105797212486544
chr2L	12250638	12251828	5.023969864	35	0.105899087510604
chr3L	9950001	9951719	4.50204627	35	0.105899087510604
chr3L	7895523	7896962	3.97073552000001	20	0.105949533663997
chrX	20120067	20120983	4.61576514	20	0.106779065683175
chr2R	21399412	21399870	1.991167839	10	0.107214837621669
chr2L	2705939	2707066	3.0114437761	11	0.107260611518466
chrX	2699271	2699984	3.429555698	16	0.107736061836854
chr3L	15849497	15852435	6.56704191	27	0.107736061836854
chr2L	12107022	12107571	2.460249	5	0.108163316160497
chr2L	15101669	15102232	2.45638097	10	0.109352586753903
chr3R	13532292	13533708	3.223383433	21	0.109390941783565
chr3R	31931356	31931897	2.404503655	7	0.109429057094291
chr3R	30659531	30660530	2.24806726	9	0.10984571324799
chr4	163386	165251	6.9346878789	63	0.109918419922714
chr2R	14265584	14266180	1.42010411	21	0.109918419922714
chr3R	28229973	28233152	4.501394701	39	0.1099544366551
chr2R	10913991	10915078	4.040362056	13	0.112983163222139
chr2L	3876949	3877768	2.484388843	8	0.113382526777997
chr3R	18468146	18469296	3.172764544	20	0.114894932525096
chr3L	8536093	8536709	1.636529839	10	0.115286032372372
chr3L	773889	775123	2.92835391	13	0.115674754712979
chr3L	15056396	15057699	3.905005672	39	0.11679801716798
chr3L	16797492	16798493	2.390257288	27	0.116812487935496
chr3L	3261551	3262409	2.572539877	20	0.116826871529714
chr2L	7572791	7573129	1.34582047	2	0.117936554692879
chr3R	17990049	17991103	2.635857186	17	0.118311522141199
chrX	5951311	5952024	2.148498365	22	0.119410148537385
chr3L	18171477	18172659	1.90454846	22	0.119429477170626
chrX	14773388	14773870	1.380470614	7	0.119429477170626
chr3L	24747272	24749001	7.746202803	40	0.119429477170626
chr2R	22027706	22029475	3.15938106	21	0.120153176422771
chr2L	5944539	5946276	2.6746469263	28	0.120157396025103
chr2L	5683297	5685205	3.250331584	33	0.120161590879035
chr2R	5771387	5771938	1.999191467	15	0.120165761201658
chr3L	8453539	8453905	1.43625843	5	0.12016990720753
chr2R	20652339	20652881	1.32317821	2	0.120885021324457
chr3L	9940882	9941849	2.158692543	22	0.120885021324457
chr3R	23650601	23653168	3.38459957	41	0.120885021324457
chr3L	1590069	1591230	2.667839041	16	0.122636012260843
chrX	3440517	3441146	2.6307350399	15	0.122636012260843
chr2L	12817760	12818792	4.504861506	19	0.122981398135258
chr2R	18541487	18542722	2.194341308	21	0.123660361236604
chrX	4695795	4697144	1.85540307	21	0.123660361236604
chr2R	10172917	10173534	1.795069337	14	0.123660361236604
chrX	9622669	9623281	1.96138399	5	0.123998931551604
chr3L	10120325	10121534	3.1363462361	17	0.124335589039966
chr2L	5784912	5786616	4.38063493	32	0.125313373955084
chr2L	20339	20645	1.557071661	11	0.125313373955084
chr2L	1543277	1544294	2.2741032	13	0.125313373955084
chrX	8539559	8540650	2.639850309	13	0.125313373955084
chr2R	21563383	21564344	1.8742354	7	0.125313373955084
chrX	16921869	16923065	2.4102514078	23	0.126316257263163
chr2L	2347689	2350653	3.027324239	60	0.127633645475231
chr2R	18001110	18002044	3.359575877	12	0.127633645475231
chr3R	14234017	14236181	2.631080244	47	0.127951943097701
chrX	1264460	1265289	2.1029336313	8	0.129582658172539
chr2R	17705218	17706577	1.784584552	28	0.129582658172539
chr2R	12479767	12480831	2.508116879	18	0.130532995746747
chr2R	22553824	22555245	3.482670328	23	0.130532995746747
chr2L	10621672	10622523	2.6035120994	12	0.133120563282425
chr2R	16839533	16840295	2.319982924	16	0.133120563282425
chr3R	19064472	19065983	2.845780263	21	0.134697042425138
chr2R	24618347	24619398	2.61833802	15	0.134697042425138
chrX	18180787	18183073	4.8014436311	40	0.134988651672467
chrX	9406135	9407998	3.51778811	38	0.137842900201958
chrX	20492627	20493214	1.764445157	7	0.137842900201958
chr3L	16101899	16102831	2.23030243	17	0.138726552876627
chrX	12094931	12096300	3.801979756	32	0.138726552876627
chr3R	14335072	14336097	2.7146256	17	0.138911702497296
chr2R	7080270	7081156	1.631070743	19	0.138911702497296
chr3L	17742307	17743339	3.34569818	30	0.138911702497296
chr2L	8940538	8941115	2.101421789	12	0.13982601739826
chr3L	10616220	10617447	2.98871162	15	0.140902576409026
chr3L	5372560	5373424	1.72875822	4	0.140902576409026
chrX	4939925	4940977	2.08879589	6	0.140902576409026
chr3R	15459088	15460827	4.8574321962	23	0.140902576409026
chr3L	11856310	11860030	2.77062415800001	68	0.14148403341484
chr2L	20391035	20391765	2.0774737433	20	0.143322455319235
chr2L	16611673	16614216	7.5930441929	45	0.143580473993944
chr3R	10272242	10272898	3.958962806	17	0.145404016299401
chr2R	5964017	5965008	3.428737266	19	0.145593645763629
chr2R	1092014	1093233	3.91070663	19	0.145593645763629
chr2R	1756285	1756863	4.70470044	29	0.145781340233324
chr3L	3724528	3726853	2.360899342	50	0.145781340233324
chr3L	7811623	7812046	1.36982313	4	0.145967129175407
chr3L	9499609	9500876	1.144619131	35	0.145967129175407
chr3R	15255969	15258434	4.190132602	33	0.146828861417656
chr2L	1288295	1289668	1.963963981	26	0.148300321483003
chr3R	12100130	12102800	3.363355385	55	0.148539302241061
chr2L	14457999	14458960	1.61397011	17	0.149082579179268
chr2L	18906422	18907223	1.41967467	10	0.149249075092491
chr2R	13125373	13127226	4.160960453	43	0.149249075092491
chrX	1282510	1283427	1.537312038	12	0.14973872070921
chr3L	18181587	18182210	2.049551927	16	0.14973872070921
chr2L	6186044	6187596	2.721784173	17	0.14973872070921
chr2R	18629170	18630857	4.269926212	37	0.14973872070921
chr3L	23548600	23548825	3.0582548	12	0.14973872070921
chr2L	18955550	18956093	1.46164554	4	0.14973872070921
chr4	262726	263803	3.029986595	67	0.150565778802955
chr2L	174071	174931	2.800666138	29	0.152207762108875
chr3L	4462408	4463262	2.75535035	28	0.152207762108875
chrX	16906838	16908249	2.788969533	31	0.152726190795555
chr3R	15050289	15052298	3.541940228	49	0.15405061435604
chr3R	24976128	24978172	3.03323088581	23	0.15405061435604
chr3L	1866533	1866872	0.73830156	3	0.156032822867834
chr2L	19382316	19383811	4.2536178029	42	0.157711765055378
chr3L	2330544	2333479	2.9224033082	48	0.158210684955601
chr3L	11352668	11353533	2.255545569	16	0.158707206202457
chr3L	24227980	24229440	4.727970712	84	0.158909768495572
chrX	19741219	19741867	0.91014206	3	0.1604844254911
chr3L	9531219	9532421	1.755787589	28	0.1604844254911
chr3R	19955799	19957625	2.9689321556	24	0.1604844254911
chr3R	26743592	26744523	1.94797425	12	0.1604844254911
chr2L	9192161	9193211	2.955537551	17	0.1604844254911
chr2L	4236873	4238205	2.582697064	14	0.161161242366329
chr2R	8962058	8964813	2.918294258	58	0.161161242366329
chr2R	10736144	10736593	0.463015508	11	0.161354217519424
chr3L	4922174	4925628	3.46369235	69	0.162687956556457
chrX	17039936	17041261	2.5322088455	26	0.163064067425033
chr3R	22540608	22542621	3.844775718	39	0.163064067425033
chrX	19216518	19218087	2.441705191	29	0.16400220443072
chr3R	5418534	5420882	2.736251484	60	0.16400220443072
chr2R	21778595	21780627	2.669983373	27	0.164468007955585
chr3L	952705	953111	1.31764509	10	0.165776014991093
chr2R	17399333	17400529	1.052649425	21	0.167813633383205
chr3L	4805545	4807058	2.382562009	26	0.167813633383205
chr3L	15813797	15814629	3.376580192	19	0.167986879472972
chr3R	19574018	19576488	2.982537129	32	0.168330992987658
chr3R	10737498	10738257	2.51729586	14	0.168330992987658
chr3L	16906961	16908520	2.200780873	20	0.16850187127406
chrX	3002293	3002798	1.0885432557	7	0.17188099371881
chr3L	3404905	3406147	1.67381933	7	0.17188099371881
chr3R	9480602	9482680	3.774040752	33	0.171928508506615
chr3R	12652638	12653190	1.346267967	12	0.171928508506615
chr3R	25106351	25108442	7.746875106	80	0.172363801994518
chr2R	7026272	7026877	1.526640533	12	0.173344827679394
chr2L	8563838	8565361	2.201872152	11	0.174748444438067
chrX	10287727	10288865	2.638931506	18	0.174748444438067
chrX	19251433	19252547	3.59131975	15	0.175325324610396
chr3L	16994662	16996072	2.609043653	23	0.175325324610396
chr3L	12358120	12359054	1.7172980456	27	0.176018032940581
chr3L	2500766	2502523	1.570947457	23	0.177394233969064
chr3R	16318348	16319342	2.631538873	18	0.177394233969064
chr3R	25528761	25531652	1.348342011	49	0.17861576674191
chr3R	5063068	5064085	1.8820551957	20	0.178835449788355
chrX	9187218	9188028	1.742312	3	0.178835449788355
chr3L	11542771	11544213	3.331997083	29	0.178835449788355
chr3L	4854148	4855617	1.77246937	20	0.178835449788355
chr2R	18041930	18042955	3.999586853	37	0.178835449788355
chr3R	13336455	13337133	2.099378477	24	0.178835449788355
chr3L	20868616	20870074	2.259420048	30	0.178835449788355
chr3R	15092919	15093488	1.6977164	11	0.178835449788355
chr3R	12077755	12079503	2.469057311	40	0.178835449788355
chr2L	3926686	3927751	2.996564538	33	0.178835449788355
chr2L	20759239	20759849	1.422325183	11	0.178835449788355
chr2R	20877146	20877723	1.110746373	9	0.178835449788355
chr2R	24273475	24274718	1.68222307	6	0.178835449788355
chr3L	2783396	2783803	1.614831518	13	0.178835449788355
chrX	15308991	15310256	1.970621603	28	0.178835449788355
chr3L	21935187	21937192	3.27810066600001	41	0.178835449788355
chr2R	8704805	8706995	1.928631484	47	0.178835449788355
chr3R	7834007	7838184	0.375959213000003	85	0.178835449788355
chr2L	16862270	16863309	1.5013601208	14	0.178835449788355
chr3L	19624122	19625942	3.0192458063	30	0.178835449788355
chr3R	23335320	23336141	1.11683555	12	0.178835449788355
chr2L	18376260	18377884	1.705926538	39	0.178835449788355
